funcName,args,coverage,error
Api.getSourceCode,"[""\""iTt5Hkba6dZxv4XhmQtx\"""", ""\""bDvFqe\""""]","{""file:///Final%20Project/Logging/Backups/Airflow%20by%20NecatiARSLAN/ext-fuzz-qomxhdms/airflow-vscode-extension-main/dist/extension.js"": [""getSourceCode"", ""encode"", ""logToOutput"", ""showErrorMessage"", ""default"", ""fetch"", ""isRequest"", ""Request""]}",
Api.getSourceCode,"[""\""njLzkxZ4pI1j\"""", ""\""63ekLPNGg0nTnRYdV\""""]","{""file:///Final%20Project/Logging/Backups/Airflow%20by%20NecatiARSLAN/ext-fuzz-qomxhdms/airflow-vscode-extension-main/dist/extension.js"": [""getSourceCode"", ""encode"", ""logToOutput"", ""showErrorMessage"", ""default"", ""fetch"", ""isRequest"", ""Request""]}",
Api.getDagRun,"[""\""umqDB6Fov543cbKN\"""", ""\""8GzrdgWUls4DtslZ4Zln\""""]","{""file:///Final%20Project/Logging/Backups/Airflow%20by%20NecatiARSLAN/ext-fuzz-qomxhdms/airflow-vscode-extension-main/dist/extension.js"": [""getDagRun"", ""encode"", ""logToOutput"", ""showErrorMessage"", ""default"", ""fetch"", ""isRequest"", ""Request""]}",
Api.cancelDagRun,"[""\""DiBE3l6s\"""", ""\""eAQPmlyJxXKXNOv\""""]","{""file:///Final%20Project/Logging/Backups/Airflow%20by%20NecatiARSLAN/ext-fuzz-qomxhdms/airflow-vscode-extension-main/dist/extension.js"": [""cancelDagRun"", ""encode"", ""logToOutput"", ""showErrorMessage"", ""default"", ""fetch"", ""isRequest"", ""Request""]}",
Api.getTaskInstanceLog,"[""\""Cv3zY13\"""", ""\""xXj90mnAK7A1oU\"""", ""\""p5BAH6IX8kkCrWFsj\""""]","{""file:///Final%20Project/Logging/Backups/Airflow%20by%20NecatiARSLAN/ext-fuzz-qomxhdms/airflow-vscode-extension-main/dist/extension.js"": [""getTaskInstanceLog"", ""encode"", ""logToOutput"", ""showInfoMessage"", ""showErrorMessage"", ""default"", ""fetch"", ""isRequest"", ""Request""]}",
Api.getDagRun,"[""\""WlSsPh5SWbb9QRY\"""", ""\""NCzHbirWXHJ6\""""]","{""file:///Final%20Project/Logging/Backups/Airflow%20by%20NecatiARSLAN/ext-fuzz-qomxhdms/airflow-vscode-extension-main/dist/extension.js"": [""getDagRun"", ""encode"", ""logToOutput"", ""showErrorMessage"", ""default"", ""fetch"", ""isRequest"", ""Request""]}",
Api.getSourceCode,"[""\""9ebSVyewlTviQt911j3\"""", ""\""G4c3kxcQlsX\""""]","{""file:///Final%20Project/Logging/Backups/Airflow%20by%20NecatiARSLAN/ext-fuzz-qomxhdms/airflow-vscode-extension-main/dist/extension.js"": [""getSourceCode"", ""encode"", ""logToOutput"", ""showErrorMessage"", ""default"", ""fetch"", ""isRequest"", ""Request""]}",
Api.getSourceCode,"[""\""V5AR1H\"""", ""\""20C8sDHbbo\""""]","{""file:///Final%20Project/Logging/Backups/Airflow%20by%20NecatiARSLAN/ext-fuzz-qomxhdms/airflow-vscode-extension-main/dist/extension.js"": [""getSourceCode"", ""encode"", ""logToOutput"", ""showErrorMessage"", ""default"", ""fetch"", ""isRequest"", ""Request""]}",
Api.getDagInfo,"[""\""un7CM\""""]","{""file:///Final%20Project/Logging/Backups/Airflow%20by%20NecatiARSLAN/ext-fuzz-qomxhdms/airflow-vscode-extension-main/dist/extension.js"": [""getDagInfo"", ""encode"", ""logToOutput"", ""showErrorMessage"", ""default"", ""fetch"", ""isRequest"", ""Request""]}",
Api.getTaskInstances,"[""\""ewpXDt6YxHg\"""", ""\""g941pValnOEk\""""]","{""file:///Final%20Project/Logging/Backups/Airflow%20by%20NecatiARSLAN/ext-fuzz-qomxhdms/airflow-vscode-extension-main/dist/extension.js"": [""getTaskInstances"", ""encode"", ""logToOutput"", ""showErrorMessage"", ""default"", ""fetch"", ""isRequest"", ""Request""]}",
